file_name,duration_seconds
utterance_012901,10.14
utterance_012902,7.1655625
utterance_012903,2.76
utterance_012904,7.02
utterance_012905,6.728
utterance_012906,10.92
utterance_012907,6.6666875
utterance_012908,4.32
utterance_012909,3.6
utterance_012910,1.62
utterance_012911,1.68
utterance_012912,8.12
utterance_012913,12.54
utterance_012914,2.5396875
utterance_012915,5.16
utterance_012916,2.94
utterance_012917,3.72
utterance_012918,6.9841875
utterance_012919,4.68
utterance_012920,2.88
utterance_012921,5.0340625
utterance_012922,5.28
utterance_012923,10.86
utterance_012924,3.78
utterance_012925,1.98
utterance_012926,11.46
utterance_012927,2.22
utterance_012928,3.96
utterance_012929,4.38
utterance_012930,4.5
utterance_012931,4.26
utterance_012932,11.22
utterance_012933,2.2635625
utterance_012934,4.98
utterance_012935,1.86
utterance_012936,8.16
utterance_012937,3.0839375
utterance_012938,4.3084375
utterance_012939,13.62
utterance_012940,4.68
utterance_012941,9.36
utterance_012942,3.24
utterance_012943,2.22
utterance_012944,3.48
utterance_012945,2.947875
utterance_012946,3.84
utterance_012947,3.66
utterance_012948,2.46
utterance_012949,4.98
utterance_012950,3.06
utterance_012951,5.22
utterance_012952,4.98
utterance_012953,9.48
utterance_012954,1.5
utterance_012955,5.76
utterance_012956,3.6
utterance_012957,4.08
utterance_012958,3.48
utterance_012959,3.18
utterance_012960,14.1043125
utterance_012961,1.44
utterance_012962,4.7165625
utterance_012963,1.74
utterance_012964,4.68
utterance_012965,5.16
utterance_012966,3.06
utterance_012967,6.1306875
utterance_012968,6.0
utterance_012969,1.8
utterance_012970,5.4875625
utterance_012971,2.94
utterance_012972,2.94
utterance_012973,4.3084375
utterance_012974,2.64
utterance_012975,6.24
utterance_012976,8.48075
utterance_012977,4.68
utterance_012978,11.7
utterance_012979,4.0816875
utterance_012980,9.78
utterance_012981,4.68
utterance_012982,5.52
utterance_012983,6.6
utterance_012984,9.66
utterance_012985,1.02
utterance_012986,3.48
utterance_012987,5.16
utterance_012988,2.94
utterance_012989,6.12
utterance_012990,1.38
utterance_012991,1.68
utterance_012992,12.9
utterance_012993,14.16
utterance_012994,3.42
utterance_012995,8.0986875
utterance_012996,1.44
utterance_012997,3.36
utterance_012998,2.76
utterance_012999,9.06
utterance_013000,2.94
utterance_013001,2.58
utterance_013002,1.56
utterance_013003,2.22
utterance_013004,5.22
utterance_013005,3.9
utterance_013006,3.06
utterance_013007,3.24
utterance_013008,1.62
utterance_013009,9.36
utterance_013010,5.76
utterance_013011,1.98
utterance_013012,3.42
utterance_013013,3.84
utterance_013014,4.32
utterance_013015,21.36
utterance_013016,5.52
utterance_013017,13.14
utterance_013018,5.1
utterance_013019,3.72
utterance_013020,3.12
utterance_013021,6.9
utterance_013022,1.32
utterance_013023,8.34
utterance_013024,4.5706875
utterance_013025,8.1
utterance_013026,11.7
utterance_013027,3.06
utterance_013028,4.92
utterance_013029,2.76
utterance_013030,6.0
utterance_013031,12.36
utterance_013032,5.34
utterance_013033,1.92
utterance_013034,3.18
utterance_013035,4.26
utterance_013036,1.44
utterance_013037,2.64
utterance_013038,2.16
utterance_013039,1.44
utterance_013040,6.12
utterance_013041,2.76
utterance_013042,3.78
utterance_013043,7.14
utterance_013044,6.06
utterance_013045,3.48
utterance_013046,11.22
utterance_013047,1.24
utterance_013048,3.84
utterance_013049,1.6326875
utterance_013050,3.3
utterance_013051,6.72
utterance_013052,4.38
utterance_013053,6.24
utterance_013054,4.5805
utterance_013055,1.86
utterance_013056,5.94
utterance_013057,1.74
utterance_013058,4.26
utterance_013059,4.38
utterance_013060,9.12
utterance_013061,5.1
utterance_013062,7.25625
utterance_013063,3.66
utterance_013064,3.72
utterance_013065,2.16
utterance_013066,3.12
utterance_013067,3.9
utterance_013068,3.12
utterance_013069,4.02
utterance_013070,2.22
utterance_013071,4.86
utterance_013072,1.5
utterance_013073,3.1535
utterance_013074,5.58
utterance_013075,1.02
utterance_013076,4.172375
utterance_013077,2.4
utterance_013078,9.48
utterance_013079,2.16
utterance_013080,2.82
utterance_013081,2.64
utterance_013082,1.62
utterance_013083,3.96
utterance_013084,1.32
utterance_013085,4.8906875
utterance_013086,2.7
utterance_013087,15.9
utterance_013088,2.4
utterance_013089,6.42
utterance_013090,1.70825
utterance_013091,5.52
utterance_013092,4.62
utterance_013093,2.58
utterance_013094,5.7
utterance_013095,1.62
utterance_013096,4.1534375
utterance_013097,6.12
utterance_013098,3.36
utterance_013099,3.96
utterance_013100,7.26
utterance_013101,1.98
utterance_013102,3.0
utterance_013103,2.94
utterance_013104,4.68
utterance_013105,2.94
utterance_013106,5.9410625
utterance_013107,4.38
utterance_013108,1.4135
utterance_013109,1.2
utterance_013110,2.64
utterance_013111,3.44675
utterance_013112,3.36
utterance_013113,4.14
utterance_013114,3.381375
utterance_013115,6.54
utterance_013116,4.14
utterance_013117,2.22
utterance_013118,2.16
utterance_013119,4.5
utterance_013120,2.46
utterance_013121,6.24
utterance_013122,1.26
utterance_013123,2.46
utterance_013124,3.84
utterance_013125,4.56
utterance_013126,6.18
utterance_013127,3.36
utterance_013128,8.16
utterance_013129,4.74
utterance_013130,2.1
utterance_013131,4.02
utterance_013132,9.54
utterance_013133,3.78
utterance_013134,7.08
utterance_013135,3.96
utterance_013136,3.48
utterance_013137,6.72
utterance_013138,8.3446875
utterance_013139,8.64
utterance_013140,5.28
utterance_013141,3.12
utterance_013142,1.4059375
utterance_013143,1.86
utterance_013144,2.1
utterance_013145,1.92
utterance_013146,8.88
utterance_013147,4.28
utterance_013148,2.22
utterance_013149,9.84
utterance_013150,6.18
utterance_013151,3.0
utterance_013152,2.04
utterance_013153,8.82
utterance_013154,15.5555625
utterance_013155,4.44
utterance_013156,3.18
utterance_013157,2.88
utterance_013158,11.4
utterance_013159,8.64
utterance_013160,3.24
utterance_013161,3.48
utterance_013162,1.92
utterance_013163,3.72
utterance_013164,3.66
utterance_013165,3.18
utterance_013166,4.4445
utterance_013167,2.88
utterance_013168,2.28
utterance_013169,2.34
utterance_013170,7.68
utterance_013171,2.7
utterance_013172,7.44
utterance_013173,5.6106875
utterance_013174,6.18
utterance_013175,2.94
utterance_013176,2.88
utterance_013177,1.9048125
utterance_013178,5.46
utterance_013179,1.62
utterance_013180,4.0816875
utterance_013181,2.4
utterance_013182,3.06
utterance_013183,6.0
utterance_013184,2.28
utterance_013185,13.14
utterance_013186,3.18
utterance_013187,3.24
utterance_013188,1.98
utterance_013189,1.8
utterance_013190,6.18
utterance_013191,9.78
utterance_013192,13.32
utterance_013193,6.78
utterance_013194,5.22
utterance_013195,2.46
utterance_013196,2.88
utterance_013197,3.3
utterance_013198,3.96
utterance_013199,5.58
utterance_013200,10.56
utterance_013201,6.18
utterance_013202,1.6780625
utterance_013203,2.22
utterance_013204,3.48
utterance_013205,4.14
utterance_013206,3.18
utterance_013207,3.48
utterance_013208,0.72425
utterance_013209,1.31525
utterance_013210,7.26
utterance_013211,8.28
utterance_013212,3.72
utterance_013213,3.24
utterance_013214,5.22
utterance_013215,8.76
utterance_013216,2.22
utterance_013217,2.28
utterance_013218,3.6
utterance_013219,2.58
utterance_013220,2.64
utterance_013221,1.92
utterance_013222,5.16
utterance_013223,5.64
utterance_013224,6.0
utterance_013225,4.44
utterance_013226,3.9909375
utterance_013227,5.16
utterance_013228,6.0
utterance_013229,4.08
utterance_013230,2.8571875
utterance_013231,8.28
utterance_013232,2.28
utterance_013233,12.9
utterance_013234,3.3
utterance_013235,1.98
utterance_013236,2.46
utterance_013237,3.48
utterance_013238,1.98
utterance_013239,2.4
utterance_013240,2.7
utterance_013241,3.44675
utterance_013242,8.1
utterance_013243,3.9909375
utterance_013244,3.66
utterance_013245,4.14
utterance_013246,3.84
utterance_013247,3.96
utterance_013248,3.48
utterance_013249,6.9
utterance_013250,5.22
utterance_013251,4.32
utterance_013252,5.04
utterance_013253,9.84
utterance_013254,3.36
utterance_013255,2.5396875
utterance_013256,2.28
utterance_013257,4.56
utterance_013258,3.38975
utterance_013259,4.32
utterance_013260,2.16
utterance_013261,4.02
utterance_013262,2.81725
utterance_013263,5.34
utterance_013264,6.34925
utterance_013265,7.02
utterance_013266,2.1
utterance_013267,2.4
utterance_013268,3.5374375
utterance_013269,2.22
utterance_013270,8.52
utterance_013271,4.5
utterance_013272,4.92
utterance_013273,6.18
utterance_013274,1.68
utterance_013275,4.08
utterance_013276,2.1
utterance_013277,2.99325
utterance_013278,2.22225
utterance_013279,4.4445
utterance_013280,17.4
utterance_013281,4.68
utterance_013282,1.5873125
utterance_013283,3.174625
utterance_013284,7.92
utterance_013285,2.1315625
utterance_013286,2.16
utterance_013287,6.42
utterance_013288,1.74
utterance_013289,5.58
utterance_013290,5.64
utterance_013291,2.0861875
utterance_013292,3.06
utterance_013293,2.82
utterance_013294,2.34
utterance_013295,7.44
utterance_013296,3.42
utterance_013297,4.32
utterance_013298,1.44
utterance_013299,2.88
utterance_013300,4.92
utterance_013301,4.02
utterance_013302,5.16
utterance_013303,4.3084375
utterance_013304,8.76
utterance_013305,5.28
utterance_013306,6.48
utterance_013307,2.28
utterance_013308,3.48
utterance_013309,4.56
utterance_013310,3.12
utterance_013311,9.24
utterance_013312,7.74
utterance_013313,4.08
utterance_013314,7.92
utterance_013315,10.56
utterance_013316,4.14
utterance_013317,4.44
utterance_013318,2.1
utterance_013319,4.56
utterance_013320,5.94
utterance_013321,2.52
utterance_013322,3.72
utterance_013323,2.52
utterance_013324,2.22
utterance_013325,6.18
utterance_013326,1.8
utterance_013327,1.92
utterance_013328,2.16
utterance_013329,5.88
utterance_013330,10.02
utterance_013331,2.6304375
utterance_013332,3.84
utterance_013333,8.52
utterance_013334,5.170125
utterance_013335,2.64
utterance_013336,7.74
utterance_013337,6.18
utterance_013338,5.22
utterance_013339,24.9
utterance_013340,2.22
utterance_013341,3.72
utterance_013342,3.0
utterance_013343,2.34
utterance_013344,4.38
utterance_013345,1.98
utterance_013346,7.3923125
utterance_013347,2.9025
utterance_013348,5.46
utterance_013349,2.5850625
utterance_013350,3.72
utterance_013351,1.8
utterance_013352,1.74
utterance_013353,3.9
utterance_013354,5.76
utterance_013355,10.08
utterance_013356,9.12
utterance_013357,1.5873125
utterance_013358,2.22
utterance_013359,3.24
utterance_013360,1.26
utterance_013361,1.92
utterance_013362,3.44675
utterance_013363,5.0340625
utterance_013364,7.68
utterance_013365,3.42
utterance_013366,3.12
utterance_013367,4.26
utterance_013368,3.84
utterance_013369,3.12
utterance_013370,5.94
utterance_013371,2.4
utterance_013372,3.42
utterance_013373,3.06
utterance_013374,4.14
utterance_013375,8.48075
utterance_013376,4.62
utterance_013377,1.92
utterance_013378,3.48
utterance_013379,3.06
utterance_013380,14.04
utterance_013381,5.58
utterance_013382,6.24
utterance_013383,4.56
utterance_013384,4.2
utterance_013385,6.54
utterance_013386,3.9
utterance_013387,7.8
utterance_013388,7.64
utterance_013389,2.34
utterance_013390,3.66
utterance_013391,2.76
utterance_013392,12.3
utterance_013393,3.36
utterance_013394,11.76
utterance_013395,15.06
utterance_013396,1.38
utterance_013397,2.82
utterance_013398,2.46
utterance_013399,4.68
utterance_013400,6.24
utterance_013401,4.62
utterance_013402,16.44
utterance_013403,4.08
utterance_013404,1.92
utterance_013405,3.48
utterance_013406,4.32
utterance_013407,2.46
utterance_013408,4.32
utterance_013409,2.1
utterance_013410,5.34
utterance_013411,11.7
utterance_013412,3.9909375
utterance_013413,3.9
utterance_013414,3.72
utterance_013415,7.56
utterance_013416,3.06
utterance_013417,4.26
utterance_013418,4.8073125
utterance_013419,2.76
utterance_013420,9.0
utterance_013421,2.52
utterance_013422,9.9
utterance_013423,3.24
utterance_013424,1.44
utterance_013425,7.32
utterance_013426,3.7641875
utterance_013427,4.9886875
utterance_013428,2.22
utterance_013429,3.0839375
utterance_013430,2.94
utterance_013431,4.98
utterance_013432,6.06
utterance_013433,6.18
utterance_013434,3.42
utterance_013435,3.5828125
utterance_013436,2.34
utterance_013437,6.1225
utterance_013438,3.66
utterance_013439,1.542
utterance_013440,16.62
utterance_013441,3.42
utterance_013442,3.18
utterance_013443,2.82
utterance_013444,1.92
utterance_013445,2.52
utterance_013446,2.1315625
utterance_013447,4.86
utterance_013448,2.58
utterance_013449,7.08
utterance_013450,4.08
utterance_013451,1.496625
utterance_013452,2.7
utterance_013453,1.229375
utterance_013454,1.92
utterance_013455,3.36
utterance_013456,1.98
utterance_013457,2.58
utterance_013458,1.68
utterance_013459,4.92
utterance_013460,4.8
utterance_013461,7.68
utterance_013462,6.66
utterance_013463,3.48
utterance_013464,8.94
utterance_013465,3.24
utterance_013466,8.4
utterance_013467,4.26
utterance_013468,2.7
utterance_013469,2.28
utterance_013470,2.1
utterance_013471,2.16
utterance_013472,2.46
utterance_013473,3.42
utterance_013474,3.3
utterance_013475,3.0
utterance_013476,6.576
utterance_013477,1.74
utterance_013478,2.04
utterance_013479,3.06
utterance_013480,2.1
utterance_013481,5.46
utterance_013482,4.14
utterance_013483,1.68
utterance_013484,3.9
utterance_013485,3.36
utterance_013486,2.28
utterance_013487,2.4348125
utterance_013488,5.1
utterance_013489,5.64
utterance_013490,5.4
utterance_013491,13.8
utterance_013492,5.34
utterance_013493,2.52
utterance_013494,6.4506875
utterance_013495,7.2
utterance_013496,3.0
utterance_013497,7.32
utterance_013498,4.0816875
utterance_013499,2.58
utterance_013500,1.62
utterance_013501,4.26
utterance_013502,2.7
utterance_013503,3.36
utterance_013504,2.76
utterance_013505,4.8
utterance_013506,9.24
utterance_013507,3.9
utterance_013508,4.26
utterance_013509,4.92
utterance_013510,3.72
utterance_013511,3.44675
utterance_013512,9.42
utterance_013513,2.8118125
utterance_013514,2.04
utterance_013515,1.56
utterance_013516,1.8
utterance_013517,6.6
utterance_013518,1.98
utterance_013519,2.7229375
utterance_013520,2.1
utterance_013521,17.46
utterance_013522,2.94
utterance_013523,3.72
utterance_013524,1.68
utterance_013525,4.2
utterance_013526,5.16
utterance_013527,11.16
utterance_013528,3.24
utterance_013529,5.04
utterance_013530,13.08
utterance_013531,2.7
utterance_013532,1.92
utterance_013533,3.54
utterance_013534,7.92
utterance_013535,3.54
utterance_013536,11.88
utterance_013537,1.62
utterance_013538,8.76
utterance_013539,3.54
utterance_013540,2.76
utterance_013541,8.52
utterance_013542,3.0
utterance_013543,2.1
utterance_013544,2.64
utterance_013545,3.66
utterance_013546,4.02
utterance_013547,1.62
utterance_013548,4.898
utterance_013549,16.9615
utterance_013550,2.76
utterance_013551,2.88
utterance_013552,1.56
utterance_013553,3.9909375
utterance_013554,2.7
utterance_013555,22.38
utterance_013556,1.56
utterance_013557,2.7665
utterance_013558,2.16
utterance_013559,2.76
utterance_013560,6.9
utterance_013561,7.98
utterance_013562,3.66
utterance_013563,5.1
utterance_013564,5.28
utterance_013565,4.5
utterance_013566,1.44
utterance_013567,7.2
utterance_013568,3.24
utterance_013569,2.64
utterance_013570,2.52
utterance_013571,3.66
utterance_013572,3.24
utterance_013573,3.48
utterance_013574,2.58
utterance_013575,7.86
utterance_013576,2.58
utterance_013577,0.4711875
utterance_013578,1.98
utterance_013579,5.82
utterance_013580,3.18
utterance_013581,3.24
utterance_013582,3.24
utterance_013583,4.84
utterance_013584,3.6
utterance_013585,4.98
utterance_013586,2.16
utterance_013587,8.04
utterance_013588,2.721125
utterance_013589,2.16
utterance_013590,8.46
utterance_013591,7.5
utterance_013592,13.98
utterance_013593,2.040875
utterance_013594,7.68
utterance_013595,1.14
utterance_013596,3.90025
utterance_013597,10.62
utterance_013598,6.54
utterance_013599,2.7
utterance_013600,4.02
utterance_013601,3.42
utterance_013602,4.852625
utterance_013603,5.94
utterance_013604,4.5
utterance_013605,8.1633125
utterance_013606,2.46
utterance_013607,4.8
utterance_013608,1.4506875
utterance_013609,1.64
utterance_013610,6.848125
utterance_013611,5.6739375
utterance_013612,2.721125
utterance_013613,3.24
utterance_013614,6.381375
utterance_013615,5.7
utterance_013616,2.46
utterance_013617,7.5
utterance_013618,5.82
utterance_013619,6.48
utterance_013620,2.94
utterance_013621,4.172375
utterance_013622,3.9
utterance_013623,2.22
utterance_013624,6.303875
utterance_013625,7.2
utterance_013626,5.04
utterance_013627,1.98
utterance_013628,3.66
utterance_013629,4.14
utterance_013630,6.42
utterance_013631,2.82
utterance_013632,6.6
utterance_013633,4.061375
utterance_013634,2.64
utterance_013635,3.54
utterance_013636,2.15425
utterance_013637,2.04
utterance_013638,2.34
utterance_013639,6.4853125
utterance_013640,3.18
utterance_013641,3.6
utterance_013642,3.18
utterance_013643,2.58
utterance_013644,2.16
utterance_013645,9.06
utterance_013646,3.24
utterance_013647,8.299375
utterance_013648,3.36
utterance_013649,4.852625
utterance_013650,6.48
utterance_013651,2.1
utterance_013652,2.7
utterance_013653,2.1
utterance_013654,1.62
utterance_013655,2.34
utterance_013656,2.4
utterance_013657,7.98
utterance_013658,2.76
utterance_013659,1.08
utterance_013660,3.0
utterance_013661,1.86
utterance_013662,7.32
utterance_013663,2.52
utterance_013664,5.58
utterance_013665,3.174625
utterance_013666,2.94
utterance_013667,3.8095625
utterance_013668,3.0
utterance_013669,3.96
utterance_013670,4.172375
utterance_013671,4.26
utterance_013672,2.04
utterance_013673,6.621375
utterance_013674,4.86
utterance_013675,4.5
utterance_013676,3.24
utterance_013677,1.44
utterance_013678,2.34
utterance_013679,14.62675
utterance_013680,6.03175
utterance_013681,3.24
utterance_013682,7.02
utterance_013683,6.8934375
utterance_013684,1.26
utterance_013685,2.4
utterance_013686,3.24
utterance_013687,4.38
utterance_013688,7.56
utterance_013689,3.48
utterance_013690,3.3
utterance_013691,2.64
utterance_013692,5.46
utterance_013693,11.4
utterance_013694,5.82
utterance_013695,5.94
utterance_013696,1.1338125
utterance_013697,3.12
utterance_013698,3.54
utterance_013699,1.74
utterance_013700,3.9
utterance_013701,8.22
utterance_013702,1.6106875
utterance_013703,2.6304375
utterance_013704,3.42
utterance_013705,7.2
utterance_013706,2.88
utterance_013707,1.68
utterance_013708,3.66
utterance_013709,9.66
utterance_013710,3.72
utterance_013711,2.4
utterance_013712,3.84
utterance_013713,6.18
utterance_013714,2.7
utterance_013715,2.22
utterance_013716,4.625875
utterance_013717,1.68
utterance_013718,4.127
utterance_013719,5.396875
utterance_013720,9.78
utterance_013721,2.1
utterance_013722,3.6
utterance_013723,10.56
utterance_013724,3.6
utterance_013725,5.3515
utterance_013726,5.64
utterance_013727,12.3
utterance_013728,6.80275
utterance_013729,6.48
utterance_013730,5.306125
utterance_013731,3.18
utterance_013732,2.04
utterance_013733,5.4421875
utterance_013734,2.58
utterance_013735,8.28
utterance_013736,4.68
utterance_013737,5.1
utterance_013738,6.303875
utterance_013739,3.54
utterance_013740,10.0986875
utterance_013741,3.24
utterance_013742,13.86
utterance_013743,3.18
utterance_013744,3.54
utterance_013745,4.399125
utterance_013746,1.2
utterance_013747,9.18
utterance_013748,4.92
utterance_013749,1.68
utterance_013750,1.98
utterance_013751,3.9
utterance_013752,4.2
utterance_013753,8.46
utterance_013754,2.94
utterance_013755,2.58
utterance_013756,2.64
utterance_013757,3.18
utterance_013758,1.950125
utterance_013759,4.8
utterance_013760,4.02
utterance_013761,7.68
utterance_013762,8.94
utterance_013763,2.64
utterance_013764,5.0340625
utterance_013765,3.8549375
utterance_013766,2.64
utterance_013767,2.7
utterance_013768,7.92
utterance_013769,3.0839375
utterance_013770,5.16
utterance_013771,3.718875
utterance_013772,3.90025
utterance_013773,1.5
utterance_013774,5.1
utterance_013775,4.74
utterance_013776,7.32
utterance_013777,8.64
utterance_013778,4.68
utterance_013779,5.88
utterance_013780,13.38
utterance_013781,3.72
utterance_013782,5.64
utterance_013783,10.9750625
utterance_013784,3.24
utterance_013785,2.58
utterance_013786,2.16
utterance_013787,4.9886875
utterance_013788,2.52
utterance_013789,3.6
utterance_013790,2.58
utterance_013791,7.26
utterance_013792,2.94
utterance_013793,4.92
utterance_013794,6.06
utterance_013795,3.84
utterance_013796,3.6
utterance_013797,10.92
utterance_013798,18.54
utterance_013799,2.64
utterance_013800,3.12
utterance_013801,5.4421875
utterance_013802,2.34
utterance_013803,14.1
utterance_013804,4.86
utterance_013805,10.08
utterance_013806,5.04
utterance_013807,3.78
utterance_013808,7.14
utterance_013809,3.6
utterance_013810,1.56
utterance_013811,4.7165625
utterance_013812,5.16
utterance_013813,1.68
utterance_013814,5.7
utterance_013815,2.404375
utterance_013816,2.22
utterance_013817,7.86
utterance_013818,8.1633125
utterance_013819,6.96
utterance_013820,8.4
utterance_013821,2.28
utterance_013822,4.68
utterance_013823,3.3
utterance_013824,1.74
utterance_013825,2.1
utterance_013826,2.58
utterance_013827,3.9
utterance_013828,5.16
utterance_013829,1.74
utterance_013830,5.0340625
utterance_013831,1.74
utterance_013832,3.78
utterance_013833,4.625875
utterance_013834,3.22
utterance_013835,4.7619375
utterance_013836,4.2
utterance_013837,2.8118125
utterance_013838,2.4
utterance_013839,6.7706875
utterance_013840,6.2585625
utterance_013841,5.04
utterance_013842,4.26
utterance_013843,9.6
utterance_013844,5.22
utterance_013845,2.64
utterance_013846,2.99325
utterance_013847,15.84
utterance_013848,2.94
utterance_013849,6.54
utterance_013850,6.84
utterance_013851,3.72
utterance_013852,5.28
utterance_013853,5.56
utterance_013854,9.18
utterance_013855,1.44
utterance_013856,2.28
utterance_013857,4.68
utterance_013858,7.14
utterance_013859,2.16
utterance_013860,2.28
utterance_013861,2.101375
utterance_013862,9.54
utterance_013863,3.0839375
utterance_013864,6.303875
utterance_013865,3.42
utterance_013866,7.62
utterance_013867,2.34
utterance_013868,11.46
utterance_013869,1.86
utterance_013870,10.44
utterance_013871,3.06
utterance_013872,2.1
utterance_013873,1.98
utterance_013874,2.16
utterance_013875,3.3
utterance_013876,1.86
utterance_013877,3.18
utterance_013878,8.34
utterance_013879,3.0
utterance_013880,2.76
utterance_013881,5.4
utterance_013882,1.44
utterance_013883,3.0839375
utterance_013884,3.66
utterance_013885,3.3
utterance_013886,4.8
utterance_013887,2.28
utterance_013888,1.74
utterance_013889,3.36
utterance_013890,2.58
utterance_013891,3.84
utterance_013892,3.6
utterance_013893,10.26
utterance_013894,3.72
utterance_013895,1.3605625
utterance_013896,4.68
utterance_013897,3.6735
utterance_013898,2.58
utterance_013899,11.64
utterance_013900,5.82
utterance_013901,5.1
utterance_013902,2.04
utterance_013903,3.0
utterance_013904,2.46
utterance_013905,4.62
utterance_013906,4.08
utterance_013907,2.94
utterance_013908,1.86
utterance_013909,1.8
utterance_013910,3.945625
utterance_013911,5.04
utterance_013912,4.0363125
utterance_013913,1.8
utterance_013914,2.88
utterance_013915,2.46
utterance_013916,10.92
utterance_013917,4.32
utterance_013918,2.22
utterance_013919,5.82
utterance_013920,9.0
utterance_013921,5.34
utterance_013922,3.48
utterance_013923,3.0
utterance_013924,2.22
utterance_013925,14.6485625
utterance_013926,6.84
utterance_013927,5.7
utterance_013928,8.52
utterance_013929,2.64
utterance_013930,4.56
utterance_013931,5.3515
utterance_013932,4.8
utterance_013933,4.44
utterance_013934,1.8
utterance_013935,1.62
utterance_013936,5.64
utterance_013937,3.78
utterance_013938,4.74
utterance_013939,5.9410625
utterance_013940,6.0
utterance_013941,2.88
utterance_013942,2.7
utterance_013943,2.46
utterance_013944,1.86
utterance_013945,5.34
utterance_013946,2.04
utterance_013947,10.86
utterance_013948,4.44
utterance_013949,2.16
utterance_013950,4.02
utterance_013951,6.72
utterance_013952,6.0
utterance_013953,6.9388125
utterance_013954,2.76
utterance_013955,3.24
utterance_013956,9.3424375
utterance_013957,3.48
utterance_013958,4.74
utterance_013959,4.98
utterance_013960,6.84
utterance_013961,7.68
utterance_013962,4.67125
utterance_013963,8.28
utterance_013964,2.82
utterance_013965,4.26
utterance_013966,4.32
utterance_013967,2.16
utterance_013968,9.24
utterance_013969,3.0
utterance_013970,1.92
utterance_013971,6.12
utterance_013972,2.22
utterance_013973,8.04
utterance_013974,5.7
utterance_013975,10.07125
utterance_013976,1.98
utterance_013977,11.76
utterance_013978,2.76
utterance_013979,4.2
utterance_013980,4.74
utterance_013981,10.38
utterance_013982,2.4
utterance_013983,3.24
utterance_013984,4.98
utterance_013985,6.66
utterance_013986,2.94
utterance_013987,1.8506875
utterance_013988,1.92
utterance_013989,4.2
utterance_013990,2.64
utterance_013991,4.2176875
utterance_013992,2.04
utterance_013993,5.64
utterance_013994,1.62
utterance_013995,3.6
utterance_013996,11.52
utterance_013997,2.8571875
utterance_013998,1.62
utterance_013999,3.12
utterance_014000,1.5
utterance_014001,2.82
utterance_014002,3.06
utterance_014003,3.48
utterance_014004,8.94
utterance_014005,2.28
utterance_014006,5.0340625
utterance_014007,1.74
utterance_014008,2.76
utterance_014009,3.24
utterance_014010,6.0
utterance_014011,2.52
utterance_014012,7.14
utterance_014013,4.38
utterance_014014,1.3898125
utterance_014015,4.32
utterance_014016,8.82
utterance_014017,4.5
utterance_014018,3.78
utterance_014019,4.38
utterance_014020,3.42
utterance_014021,2.76
utterance_014022,1.5
utterance_014023,6.9
utterance_014024,3.18
utterance_014025,5.76
utterance_014026,5.82
utterance_014027,3.0
utterance_014028,3.84
utterance_014029,2.64
utterance_014030,6.42
utterance_014031,2.22
utterance_014032,7.08
utterance_014033,11.4
utterance_014034,4.68
utterance_014035,6.54
utterance_014036,3.0
utterance_014037,2.7
utterance_014038,2.34
utterance_014039,2.82
utterance_014040,2.76
utterance_014041,2.76
utterance_014042,5.64
utterance_014043,11.3884375
utterance_014044,4.08
utterance_014045,8.76
utterance_014046,3.54
utterance_014047,2.58
utterance_014048,2.46
utterance_014049,2.22
utterance_014050,3.48
utterance_014051,23.76
utterance_014052,4.08
utterance_014053,4.2
utterance_014054,4.32
utterance_014055,5.6689375
utterance_014056,3.9
utterance_014057,11.46
utterance_014058,3.42
utterance_014059,2.94
utterance_014060,5.0340625
utterance_014061,3.06
utterance_014062,4.32
utterance_014063,2.64
utterance_014064,2.7665
utterance_014065,10.8
utterance_014066,2.52
utterance_014067,6.5825625
utterance_014068,3.06
utterance_014069,2.34
utterance_014070,3.432
utterance_014071,1.68
utterance_014072,1.74
utterance_014073,9.42
utterance_014074,3.42
utterance_014075,3.628125
utterance_014076,1.950125
utterance_014077,3.9
utterance_014078,5.64
utterance_014079,3.78
utterance_014080,7.98
utterance_014081,3.9
utterance_014082,2.46
utterance_014083,2.3129375
utterance_014084,1.98
utterance_014085,15.54
utterance_014086,4.26
utterance_014087,3.3106875
utterance_014088,3.42
utterance_014089,2.76
utterance_014090,15.18
utterance_014091,3.72
utterance_014092,3.24
utterance_014093,2.99325
utterance_014094,2.22
utterance_014095,2.64
utterance_014096,9.54
utterance_014097,6.3
utterance_014098,4.4898125
utterance_014099,3.9
utterance_014100,2.7
utterance_014101,6.621375
utterance_014102,5.4
utterance_014103,8.88
utterance_014104,2.64
utterance_014105,3.36
utterance_014106,6.36
utterance_014107,4.625875
utterance_014108,1.56
utterance_014109,3.24
utterance_014110,2.7
utterance_014111,3.78
utterance_014112,3.718875
utterance_014113,4.92
utterance_014114,2.669375
utterance_014115,2.46
utterance_014116,6.84
utterance_014117,4.44
utterance_014118,3.96
utterance_014119,6.0
utterance_014120,1.98
utterance_014121,1.469375
utterance_014122,2.34
utterance_014123,2.4
utterance_014124,6.12
utterance_014125,13.38
utterance_014126,7.92
utterance_014127,5.28
utterance_014128,5.34
utterance_014129,13.5
utterance_014130,2.4036875
utterance_014131,6.24
utterance_014132,1.32
utterance_014133,3.96
utterance_014134,4.38
utterance_014135,3.54
utterance_014136,0.93425
utterance_014137,2.7
utterance_014138,3.06
utterance_014139,3.48
utterance_014140,3.401375
utterance_014141,4.2630625
utterance_014142,1.8
utterance_014143,2.46
utterance_014144,3.72
utterance_014145,5.1
