file_name,duration_seconds
common_voice_cv_25012844,3.528
common_voice_cv_25012845,3.6
common_voice_cv_25012851,6.408
common_voice_cv_25012852,6.66
common_voice_cv_25012853,6.408
common_voice_cv_25012854,8.028
common_voice_cv_25012855,8.928
common_voice_cv_25012860,3.168
common_voice_cv_25012861,5.436
common_voice_cv_25012862,5.328
common_voice_cv_25012863,4.968
common_voice_cv_25012864,7.848
common_voice_cv_25012875,9.108
common_voice_cv_25012877,3.708
common_voice_cv_25012878,5.436
common_voice_cv_25012879,6.12
common_voice_cv_25012884,4.068
common_voice_cv_25012885,7.56
common_voice_cv_25012886,3.456
common_voice_cv_25012887,4.5
common_voice_cv_25012888,6.948
common_voice_cv_25012894,4.428
common_voice_cv_25012895,5.94
common_voice_cv_25012896,4.248
common_voice_cv_25012898,4.5
common_voice_cv_25012899,7.488
common_voice_cv_25012910,3.276
common_voice_cv_25012911,7.2
common_voice_cv_25012913,9.756
common_voice_cv_25012914,4.176
common_voice_cv_25012915,3.528
common_voice_cv_25013347,6.516
common_voice_cv_25013348,5.148
common_voice_cv_25013349,5.4
common_voice_cv_25013350,4.896
common_voice_cv_25013351,5.4
common_voice_cv_25013357,4.428
common_voice_cv_25013358,3.888
common_voice_cv_25013359,8.136
common_voice_cv_25013360,5.04
common_voice_cv_25013361,6.948
common_voice_cv_25013367,5.22
common_voice_cv_25013368,2.376
common_voice_cv_25013369,4.536
common_voice_cv_25013370,6.3
common_voice_cv_25013371,7.308
common_voice_cv_25013381,5.22
common_voice_cv_25013383,6.408
common_voice_cv_25013385,5.256
common_voice_cv_25013386,8.136
common_voice_cv_25013387,8.136
common_voice_cv_25013392,5.76
common_voice_cv_25013393,4.788
common_voice_cv_25013394,5.58
common_voice_cv_25013395,8.64
common_voice_cv_25013396,6.948
common_voice_cv_25013400,5.508
common_voice_cv_25013401,5.868
common_voice_cv_25013402,6.588
common_voice_cv_25013403,6.66
common_voice_cv_25013404,7.488
common_voice_cv_25013411,7.92
common_voice_cv_25013412,4.14
common_voice_cv_25013413,5.148
common_voice_cv_25013414,4.86
common_voice_cv_25013415,7.308
common_voice_cv_25013424,5.76
common_voice_cv_25013425,5.04
common_voice_cv_25013426,6.048
common_voice_cv_25013427,7.776
common_voice_cv_25013436,3.636
common_voice_cv_25013437,6.048
common_voice_cv_25013438,8.1
common_voice_cv_25013439,6.768
common_voice_cv_25013440,9.576
common_voice_cv_25013459,6.516
common_voice_cv_25013460,4.068
common_voice_cv_25013461,6.12
common_voice_cv_25013462,5.4
common_voice_cv_25013463,7.776
common_voice_cv_25013467,6.408
common_voice_cv_25013468,6.156
common_voice_cv_25013469,4.356
common_voice_cv_25013470,7.02
common_voice_cv_25013471,7.668
common_voice_cv_25013478,4.176
common_voice_cv_25013479,3.6
common_voice_cv_25013480,7.02
common_voice_cv_25013482,4.428
common_voice_cv_25013483,6.048
common_voice_cv_25013491,5.94
common_voice_cv_25013492,3.78
common_voice_cv_25013493,4.32
common_voice_cv_25013494,4.14
common_voice_cv_25013495,5.076
common_voice_cv_25013499,7.236
common_voice_cv_25013500,7.92
common_voice_cv_25013501,3.888
common_voice_cv_25013502,4.896
common_voice_cv_25013503,3.24
common_voice_cv_25013511,3.528
common_voice_cv_25013512,5.976
common_voice_cv_25013513,3.96
common_voice_cv_25013514,5.58
common_voice_cv_25013515,3.708
common_voice_cv_25013519,6.228
common_voice_cv_25013520,7.02
common_voice_cv_25013521,4.248
common_voice_cv_25013522,4.716
common_voice_cv_25013523,3.96
common_voice_cv_25013533,5.148
common_voice_cv_25013534,5.616
common_voice_cv_25013535,6.336
common_voice_cv_25013536,3.348
common_voice_cv_25013537,6.948
common_voice_cv_25013551,4.14
common_voice_cv_25013552,4.14
common_voice_cv_25013553,7.92
common_voice_cv_25013554,2.88
common_voice_cv_25013555,5.94
common_voice_cv_25017093,2.916
common_voice_cv_25017094,3.06
common_voice_cv_25017095,4.86
common_voice_cv_25017096,3.24
common_voice_cv_25017097,3.24
common_voice_cv_25018438,4.5
common_voice_cv_25018439,4.32
common_voice_cv_25018440,7.128
common_voice_cv_25018441,6.408
common_voice_cv_25018442,4.536
common_voice_cv_25018454,3.456
common_voice_cv_25018455,6.768
common_voice_cv_25018456,3.096
common_voice_cv_25018457,4.896
common_voice_cv_25018458,5.58
common_voice_cv_25018459,3.888
common_voice_cv_25018460,3.528
common_voice_cv_25018461,4.86
common_voice_cv_25018462,7.92
common_voice_cv_25018463,4.968
common_voice_cv_25018469,6.048
common_voice_cv_25018470,6.336
common_voice_cv_25018471,4.176
common_voice_cv_25018472,4.608
common_voice_cv_25018473,3.96
common_voice_cv_25030243,6.768
common_voice_cv_25030244,6.696
common_voice_cv_25030245,3.816
common_voice_cv_25030246,6.408
common_voice_cv_25030247,7.128
common_voice_cv_25030273,6.3
common_voice_cv_25030274,4.788
common_voice_cv_25030275,5.22
common_voice_cv_25030276,5.868
common_voice_cv_25030277,5.4
common_voice_cv_25030334,3.6
common_voice_cv_25030335,3.168
common_voice_cv_25030336,3.528
common_voice_cv_25030337,5.4
common_voice_cv_25030338,4.248
common_voice_cv_25030349,4.5
common_voice_cv_25030350,6.336
common_voice_cv_25030351,5.04
common_voice_cv_25030352,7.668
common_voice_cv_25030353,5.94
common_voice_cv_25030364,4.14
common_voice_cv_25030365,5.076
common_voice_cv_25030366,4.788
common_voice_cv_25030367,5.796
common_voice_cv_25030368,8.208
common_voice_cv_25030379,4.968
common_voice_cv_25030380,6.516
common_voice_cv_25030381,3.78
common_voice_cv_25030382,4.68
common_voice_cv_25030383,5.976
common_voice_cv_25030393,5.148
common_voice_cv_25030395,5.58
common_voice_cv_25030396,5.508
common_voice_cv_25030397,4.176
common_voice_cv_25030398,4.86
common_voice_cv_25030404,7.38
common_voice_cv_25030405,8.316
common_voice_cv_25030406,5.94
common_voice_cv_25030407,4.536
common_voice_cv_25030408,5.58
common_voice_cv_25030424,5.076
common_voice_cv_25030425,4.356
common_voice_cv_25030426,5.94
common_voice_cv_25030427,6.876
common_voice_cv_25030428,3.096
common_voice_cv_25032786,9.54
common_voice_cv_25032787,5.76
common_voice_cv_25032788,6.66
common_voice_cv_25032789,4.248
common_voice_cv_25032790,5.436
common_voice_cv_25032801,6.3
common_voice_cv_25032802,3.96
common_voice_cv_25032803,7.668
common_voice_cv_25032804,5.4
common_voice_cv_25032805,7.668
common_voice_cv_25032806,6.516
common_voice_cv_25032807,6.12
common_voice_cv_25032808,4.5
common_voice_cv_25032809,5.796
common_voice_cv_25032810,6.12
common_voice_cv_25032816,4.176
common_voice_cv_25032817,5.148
common_voice_cv_25032819,5.616
common_voice_cv_25032820,4.716
common_voice_cv_25032821,5.796
common_voice_cv_25032826,6.048
common_voice_cv_25032827,5.508
common_voice_cv_25032828,9.0
common_voice_cv_25032829,3.708
common_voice_cv_25032830,4.716
common_voice_cv_25032897,3.636
common_voice_cv_25032898,2.988
common_voice_cv_25032899,5.58
common_voice_cv_25032900,4.14
common_voice_cv_25032901,4.716
common_voice_cv_25032902,4.176
common_voice_cv_25032903,6.408
common_voice_cv_25032904,5.04
common_voice_cv_25032905,6.048
common_voice_cv_25032906,5.58
common_voice_cv_25032912,6.66
common_voice_cv_25032913,3.888
common_voice_cv_25032914,6.588
common_voice_cv_25032915,3.348
common_voice_cv_25032916,5.22
common_voice_cv_25032917,6.588
common_voice_cv_25032918,5.256
common_voice_cv_25032919,7.416
common_voice_cv_25032920,6.768
common_voice_cv_25032921,6.696
common_voice_cv_25032927,4.788
common_voice_cv_25032928,6.156
common_voice_cv_25032929,4.608
common_voice_cv_25032930,7.056
common_voice_cv_25032931,4.608
common_voice_cv_25032932,5.616
common_voice_cv_25032933,4.356
common_voice_cv_25032934,3.888
common_voice_cv_25032935,6.516
common_voice_cv_25032936,6.588
common_voice_cv_25032946,6.768
common_voice_cv_25032948,8.64
common_voice_cv_25032949,3.6
common_voice_cv_25032950,6.336
common_voice_cv_25032951,6.696
common_voice_cv_25032952,3.636
common_voice_cv_25032953,3.888
common_voice_cv_25032954,8.568
common_voice_cv_25032955,5.04
common_voice_cv_25032956,4.68
common_voice_cv_25033032,3.528
common_voice_cv_25033033,4.14
common_voice_cv_25033034,8.496
common_voice_cv_25033035,5.4
common_voice_cv_25033036,4.716
common_voice_cv_25033047,5.616
common_voice_cv_25033048,5.796
common_voice_cv_25033049,4.68
common_voice_cv_25033050,4.176
common_voice_cv_25033051,4.068
common_voice_cv_25033057,4.356
common_voice_cv_25033058,4.176
common_voice_cv_25033059,7.308
common_voice_cv_25033060,8.676
common_voice_cv_25033061,7.92
common_voice_cv_25033072,4.068
common_voice_cv_25033073,6.588
common_voice_cv_25033074,3.276
common_voice_cv_25033075,6.516
common_voice_cv_25033076,3.996
common_voice_cv_25033077,6.156
common_voice_cv_25033078,8.208
common_voice_cv_25033079,4.5
common_voice_cv_25033080,5.508
common_voice_cv_25033081,5.58
common_voice_cv_25033082,3.096
common_voice_cv_25033083,6.48
common_voice_cv_25033084,4.248
common_voice_cv_25033085,9.036
common_voice_cv_25033086,3.888
common_voice_cv_25033097,3.42
common_voice_cv_25033098,3.78
common_voice_cv_25033099,3.348
common_voice_cv_25033100,8.136
common_voice_cv_25033101,4.248
common_voice_cv_25033240,6.156
common_voice_cv_25033241,6.12
common_voice_cv_25033242,7.236
common_voice_cv_25033243,4.248
common_voice_cv_25033244,5.58
common_voice_cv_25033252,8.82
common_voice_cv_25033253,6.84
common_voice_cv_25033254,3.816
common_voice_cv_25033255,6.768
common_voice_cv_25033256,6.336
common_voice_cv_25033267,7.956
common_voice_cv_25033268,3.528
common_voice_cv_25033269,4.68
common_voice_cv_25033270,4.536
common_voice_cv_25033271,6.516
common_voice_cv_25033491,6.696
common_voice_cv_25033495,5.148
common_voice_cv_25033497,6.588
common_voice_cv_25033499,4.176
common_voice_cv_25033500,6.48
common_voice_cv_25069353,5.976
common_voice_cv_25069354,7.02
common_voice_cv_25069355,7.416
common_voice_cv_25069356,5.4
common_voice_cv_25069357,6.156
common_voice_cv_25069374,4.788
common_voice_cv_25069375,4.176
common_voice_cv_25069377,8.136
common_voice_cv_25069378,5.94
common_voice_cv_25069379,7.128
common_voice_cv_25069422,7.596
common_voice_cv_25069423,7.128
common_voice_cv_25069424,4.68
common_voice_cv_25069425,3.168
common_voice_cv_25069426,4.14
common_voice_cv_25069440,5.256
common_voice_cv_25069441,6.84
common_voice_cv_25069442,7.2
common_voice_cv_25069443,7.236
common_voice_cv_25069444,6.228
common_voice_cv_25069455,3.636
common_voice_cv_25069456,5.76
common_voice_cv_25069457,5.076
common_voice_cv_25069458,6.588
common_voice_cv_25069470,3.708
common_voice_cv_25069471,4.356
common_voice_cv_25069472,5.256
common_voice_cv_25069473,3.348
common_voice_cv_25069478,7.056
common_voice_cv_25069479,7.308
common_voice_cv_25069480,4.5
common_voice_cv_25069481,3.708
common_voice_cv_25069482,5.22
common_voice_cv_25069495,4.896
common_voice_cv_25069496,9.54
common_voice_cv_25069497,4.248
common_voice_cv_25069498,6.3
common_voice_cv_25069500,7.596
common_voice_cv_25069508,7.02
common_voice_cv_25069509,3.456
common_voice_cv_25069510,8.388
common_voice_cv_25069511,7.128
common_voice_cv_25069512,5.94
common_voice_cv_25069513,5.76
common_voice_cv_25069514,4.356
common_voice_cv_25069515,4.788
common_voice_cv_25069547,5.94
common_voice_cv_25069548,6.156
common_voice_cv_25069550,3.996
common_voice_cv_25069551,5.148
common_voice_cv_25069553,5.58
common_voice_cv_25069558,4.32
common_voice_cv_25069560,4.896
common_voice_cv_25069561,5.256
common_voice_cv_25069562,4.68
common_voice_cv_25069563,7.38
common_voice_cv_25069571,9.468
common_voice_cv_25069572,6.876
common_voice_cv_25069573,4.86
common_voice_cv_25069575,8.64
common_voice_cv_25069576,4.968
common_voice_cv_25069588,3.636
common_voice_cv_25069589,6.66
common_voice_cv_25069590,5.436
common_voice_cv_25069591,3.528
common_voice_cv_25069592,8.028
common_voice_cv_25069593,4.716
common_voice_cv_25069594,3.636
common_voice_cv_25069595,2.16
common_voice_cv_25069596,4.428
common_voice_cv_25069597,4.5
common_voice_cv_25069611,4.716
common_voice_cv_25069613,4.428
common_voice_cv_25069614,4.5
common_voice_cv_25069615,3.96
common_voice_cv_25069616,6.408
common_voice_cv_25069629,6.66
common_voice_cv_25069633,5.76
common_voice_cv_25069635,5.22
common_voice_cv_25069636,3.06
common_voice_cv_25069652,8.676
common_voice_cv_25069653,9.18
common_voice_cv_25069654,6.156
common_voice_cv_25069655,8.1
common_voice_cv_25069656,8.496
common_voice_cv_25069663,8.28
common_voice_cv_25069664,3.456
common_voice_cv_25069665,3.348
common_voice_cv_25069666,6.516
common_voice_cv_25069667,7.776
common_voice_cv_25070709,5.94
common_voice_cv_25070710,5.796
common_voice_cv_25070711,4.608
common_voice_cv_25070712,3.456
common_voice_cv_25070713,3.276
common_voice_cv_25070731,6.336
common_voice_cv_25070732,5.616
common_voice_cv_25070734,3.6
common_voice_cv_25070735,8.136
common_voice_cv_25070736,4.968
common_voice_cv_25070743,5.076
common_voice_cv_25070744,6.12
common_voice_cv_25070745,5.76
common_voice_cv_25070746,3.996
common_voice_cv_25070747,3.42
common_voice_cv_25070766,5.328
common_voice_cv_25070767,7.74
common_voice_cv_25070768,6.84
common_voice_cv_25070769,3.888
common_voice_cv_25070770,4.428
common_voice_cv_25070787,3.6
common_voice_cv_25070788,5.328
common_voice_cv_25070789,5.508
common_voice_cv_25070790,4.176
common_voice_cv_25070791,4.176
common_voice_cv_25070796,3.06
common_voice_cv_25070797,4.536
common_voice_cv_25070798,7.596
common_voice_cv_25070800,7.128
common_voice_cv_25070801,8.856
common_voice_cv_25070805,8.136
common_voice_cv_25070806,4.536
common_voice_cv_25070807,3.96
common_voice_cv_25070808,3.528
common_voice_cv_25070809,8.136
common_voice_cv_25070822,4.896
common_voice_cv_25070823,4.356
common_voice_cv_25070824,4.968
common_voice_cv_25070826,7.848
common_voice_cv_25070833,5.4
common_voice_cv_25070834,4.176
common_voice_cv_25070835,5.868
common_voice_cv_25070837,3.96
common_voice_cv_25070838,4.5
common_voice_cv_25070842,2.736
common_voice_cv_25070843,5.22
common_voice_cv_25070848,5.4
common_voice_cv_25070849,5.4
common_voice_cv_25070850,7.308
common_voice_cv_25070851,4.86
common_voice_cv_25070852,4.32
common_voice_cv_25070857,4.248
common_voice_cv_25070858,6.336
common_voice_cv_25070859,6.588
common_voice_cv_25070860,3.996
common_voice_cv_25070861,3.168
common_voice_cv_25070870,4.176
common_voice_cv_25070871,5.508
common_voice_cv_25070872,7.74
common_voice_cv_25070873,5.868
common_voice_cv_25070874,3.528
common_voice_cv_25070878,3.996
common_voice_cv_25070879,4.32
common_voice_cv_25070880,8.46
common_voice_cv_25070881,4.14
common_voice_cv_25070882,8.316
common_voice_cv_25070884,9.936
common_voice_cv_25070885,5.076
common_voice_cv_25070887,7.38
common_voice_cv_25070888,4.86
common_voice_cv_25070889,5.76
common_voice_cv_25070923,6.876
common_voice_cv_25070924,5.976
common_voice_cv_25070925,5.76
common_voice_cv_25070926,6.696
common_voice_cv_25070927,4.356
common_voice_cv_25070933,4.716
common_voice_cv_25070934,3.96
common_voice_cv_25070935,3.348
common_voice_cv_25070936,2.988
common_voice_cv_25070937,5.868
common_voice_cv_26759508,2.088
common_voice_cv_26759510,2.448
common_voice_cv_26759513,2.448
common_voice_cv_26759516,2.268
common_voice_cv_26759517,2.448
common_voice_cv_26759519,2.016
common_voice_cv_26759520,2.088
common_voice_cv_26759521,2.448
common_voice_cv_26759522,2.7
common_voice_cv_26759523,2.268
common_voice_cv_26759534,2.196
common_voice_cv_26759535,2.34
common_voice_cv_26759536,5.148
common_voice_cv_26759537,4.176
common_voice_cv_26759538,6.048
common_voice_cv_26759544,8.64
common_voice_cv_26759545,8.28
common_voice_cv_26759546,4.968
common_voice_cv_26759547,4.356
common_voice_cv_26759548,6.84
common_voice_cv_26759556,7.956
common_voice_cv_26759557,3.528
common_voice_cv_26759558,7.236
common_voice_cv_26759559,4.608
common_voice_cv_26759560,4.14
common_voice_cv_26759566,3.456
common_voice_cv_26759567,4.86
common_voice_cv_26759568,6.048
common_voice_cv_26759569,4.14
common_voice_cv_26759570,3.636
common_voice_cv_26759571,2.988
common_voice_cv_26759572,4.356
common_voice_cv_26759573,4.14
common_voice_cv_26759574,5.22
common_voice_cv_26759575,4.968
common_voice_cv_26759591,6.3
common_voice_cv_26759592,3.528
common_voice_cv_26759593,4.86
common_voice_cv_26759594,4.86
common_voice_cv_26759595,6.66
common_voice_cv_26759606,4.248
common_voice_cv_26759607,6.048
common_voice_cv_26759608,3.78
common_voice_cv_26759609,4.428
common_voice_cv_26759610,3.456
common_voice_cv_26772772,4.608
common_voice_cv_26772774,4.14
common_voice_cv_26772775,3.78
common_voice_cv_26772779,4.428
common_voice_cv_26772785,3.636
common_voice_cv_26772843,3.24
common_voice_cv_26772847,2.736
common_voice_cv_26772851,6.84
common_voice_cv_26772855,3.78
common_voice_cv_26772861,7.56
common_voice_cv_26772932,3.78
common_voice_cv_26772936,5.868
common_voice_cv_26772938,4.968
common_voice_cv_26772939,3.276
common_voice_cv_26772940,4.788
common_voice_cv_26773087,6.66
common_voice_cv_26773088,4.68
common_voice_cv_26773090,3.6
common_voice_cv_26773092,5.868
common_voice_cv_26773095,4.896
common_voice_cv_26773248,3.708
common_voice_cv_26773251,5.868
common_voice_cv_26773252,7.056
common_voice_cv_26773253,3.888
common_voice_cv_26773254,3.276
common_voice_cv_26773301,7.056
common_voice_cv_26773302,4.428
common_voice_cv_26773303,5.868
common_voice_cv_26773305,3.816
common_voice_cv_26773306,5.976
common_voice_cv_26773349,3.636
common_voice_cv_26773350,5.868
common_voice_cv_26773351,5.148
common_voice_cv_26773355,8.208
common_voice_cv_26773358,5.22
common_voice_cv_26773427,3.24
common_voice_cv_26773428,2.988
common_voice_cv_26773429,7.056
common_voice_cv_26773430,3.636
common_voice_cv_26773431,3.996
common_voice_cv_26773496,4.968
common_voice_cv_26773499,3.168
common_voice_cv_26773501,5.328
common_voice_cv_26773504,4.5
common_voice_cv_26773505,5.616
common_voice_cv_26773577,4.68
common_voice_cv_26773578,3.996
common_voice_cv_26773579,6.156
common_voice_cv_26773580,6.048
common_voice_cv_26773581,4.428
common_voice_cv_26773656,3.636
common_voice_cv_26773657,6.768
common_voice_cv_26773658,4.968
common_voice_cv_26773659,8.136
common_voice_cv_26773660,4.896
common_voice_cv_26773777,3.276
common_voice_cv_26773778,5.688
common_voice_cv_26773779,5.616
common_voice_cv_26773780,5.076
common_voice_cv_26773781,4.248
common_voice_cv_26773847,3.168
common_voice_cv_26773849,4.356
common_voice_cv_26773852,4.5
common_voice_cv_26773854,3.456
common_voice_cv_26773856,3.168
common_voice_cv_26773899,3.888
common_voice_cv_26773901,3.456
common_voice_cv_26773902,3.996
common_voice_cv_26773904,7.38
common_voice_cv_26773905,3.456
common_voice_cv_26774002,3.168
common_voice_cv_26774003,5.076
common_voice_cv_26774004,4.428
common_voice_cv_26774006,5.796
common_voice_cv_26774008,6.156
common_voice_cv_26774052,3.528
common_voice_cv_26774053,4.788
common_voice_cv_26774054,4.248
common_voice_cv_26774055,5.04
common_voice_cv_26774056,6.12
common_voice_cv_26774081,8.028
common_voice_cv_26774084,5.328
common_voice_cv_26774085,4.428
common_voice_cv_26774086,3.888
common_voice_cv_26774087,4.896
common_voice_cv_26774154,4.356
common_voice_cv_26774155,3.816
common_voice_cv_26774157,5.868
common_voice_cv_26774158,5.148
common_voice_cv_26774159,6.84
common_voice_cv_26774254,4.968
common_voice_cv_26774256,5.58
common_voice_cv_26774257,4.68
common_voice_cv_26774259,1.98
common_voice_cv_26774261,4.716
common_voice_cv_26774341,3.168
common_voice_cv_26774345,4.68
common_voice_cv_26774349,4.608
common_voice_cv_26774353,4.248
common_voice_cv_26774355,3.636
common_voice_cv_26774545,3.78
common_voice_cv_26774546,5.076
common_voice_cv_26774547,4.176
common_voice_cv_26774548,4.68
common_voice_cv_26774549,6.048
common_voice_cv_26774614,4.428
common_voice_cv_26774615,4.176
common_voice_cv_26774616,4.176
common_voice_cv_26774617,3.06
common_voice_cv_26774618,3.456
common_voice_cv_26778230,4.428
common_voice_cv_26778233,7.02
common_voice_cv_26778235,4.968
common_voice_cv_26778236,3.276
common_voice_cv_26778239,4.428
common_voice_cv_26778297,3.708
common_voice_cv_26778300,6.516
common_voice_cv_26778305,7.236
common_voice_cv_26778307,3.996
common_voice_cv_26778309,8.28
common_voice_cv_26778388,6.336
common_voice_cv_26778389,7.668
common_voice_cv_26778390,5.616
common_voice_cv_26778391,5.076
common_voice_cv_26778392,3.96
common_voice_cv_26778474,7.596
common_voice_cv_26778476,4.716
common_voice_cv_26778477,5.148
common_voice_cv_26778478,3.78
common_voice_cv_26778480,5.94
common_voice_cv_26778538,4.788
common_voice_cv_26778539,4.5
common_voice_cv_26778540,3.996
common_voice_cv_26778541,5.688
common_voice_cv_26778542,5.436
common_voice_cv_26848453,7.02
common_voice_cv_26848456,5.796
common_voice_cv_26848458,4.896
common_voice_cv_26848459,4.968
common_voice_cv_26848460,6.048
common_voice_cv_26848565,5.868
common_voice_cv_26848567,6.66
common_voice_cv_26848571,7.56
common_voice_cv_26848577,7.308
common_voice_cv_26848579,7.56
common_voice_cv_26848657,6.336
common_voice_cv_26848659,4.608
common_voice_cv_26848661,7.848
common_voice_cv_26848663,5.436
common_voice_cv_26848664,4.176
common_voice_cv_26867032,4.608
common_voice_cv_26867033,5.22
common_voice_cv_26867034,3.708
common_voice_cv_26867035,7.668
common_voice_cv_26867036,4.428
common_voice_cv_26868172,4.86
common_voice_cv_26868173,6.66
common_voice_cv_26868174,5.58
common_voice_cv_26868175,3.06
common_voice_cv_26868176,3.42
common_voice_cv_26868375,2.736
common_voice_cv_26868376,3.168
common_voice_cv_26868377,3.528
common_voice_cv_26868378,5.4
common_voice_cv_26868379,4.248
common_voice_cv_26868400,4.608
common_voice_cv_26868401,6.228
common_voice_cv_26868402,4.5
common_voice_cv_26868403,3.24
common_voice_cv_26868404,5.4
common_voice_cv_26868440,3.168
common_voice_cv_26868441,5.868
common_voice_cv_26868442,5.148
common_voice_cv_26868443,4.248
common_voice_cv_26868444,3.168
common_voice_cv_26876938,3.708
common_voice_cv_26876939,6.408
common_voice_cv_26876940,4.176
common_voice_cv_26876943,3.996
common_voice_cv_26876951,5.328
common_voice_cv_26877029,3.996
common_voice_cv_26877030,4.68
common_voice_cv_26877033,4.716
common_voice_cv_26877036,4.14
common_voice_cv_26877038,4.86
common_voice_cv_26907344,4.608
common_voice_cv_26907346,4.968
common_voice_cv_26907348,4.68
common_voice_cv_26907350,4.86
common_voice_cv_26907353,5.436
common_voice_cv_26907406,4.428
common_voice_cv_26907407,6.156
common_voice_cv_26907408,6.408
common_voice_cv_26907409,8.496
common_voice_cv_26907410,3.456
common_voice_cv_26913992,4.608
common_voice_cv_26913994,6.156
common_voice_cv_26913997,8.748
common_voice_cv_26913999,7.596
common_voice_cv_26914000,3.888
common_voice_cv_26914026,4.968
common_voice_cv_26914027,5.652
common_voice_cv_26914028,4.284
common_voice_cv_26914030,5.256
common_voice_cv_26914031,4.284
common_voice_cv_26914066,6.084
common_voice_cv_26914067,6.696
common_voice_cv_26914068,5.868
common_voice_cv_26914069,3.672
common_voice_cv_26914070,4.14
common_voice_cv_26914151,6.768
common_voice_cv_26914153,4.32
common_voice_cv_26914155,6.624
common_voice_cv_26914156,5.94
common_voice_cv_26914159,7.668
common_voice_cv_26914225,5.148
common_voice_cv_26914226,4.32
common_voice_cv_26914227,7.452
common_voice_cv_26914228,5.796
common_voice_cv_26916205,4.248
common_voice_cv_26916206,4.176
common_voice_cv_26916207,6.048
common_voice_cv_26916208,3.276
common_voice_cv_26916209,4.428
common_voice_cv_26916314,5.58
common_voice_cv_26916315,6.48
common_voice_cv_26916316,5.328
common_voice_cv_26916317,7.38
common_voice_cv_26916319,4.608
common_voice_cv_26916354,5.076
common_voice_cv_26916355,5.58
common_voice_cv_26916357,5.58
common_voice_cv_26916358,4.356
common_voice_cv_26916359,3.168
common_voice_cv_26916379,6.876
common_voice_cv_26916380,3.78
common_voice_cv_26916381,3.24
common_voice_cv_26916382,8.208
common_voice_cv_26916384,3.888
common_voice_cv_26916417,5.22
common_voice_cv_26916420,6.12
common_voice_cv_26916424,6.66
common_voice_cv_26916426,2.736
common_voice_cv_26916427,3.42
common_voice_cv_26916460,4.176
common_voice_cv_26916461,6.3
common_voice_cv_26916462,6.588
common_voice_cv_26916463,2.988
common_voice_cv_26916464,3.708
common_voice_cv_26916559,8.028
common_voice_cv_26916560,4.86
common_voice_cv_26916561,5.4
common_voice_cv_26916562,3.528
common_voice_cv_26916564,5.688
common_voice_cv_26916632,4.356
common_voice_cv_26916633,4.5
common_voice_cv_26916634,3.276
common_voice_cv_26916635,4.176
common_voice_cv_26916636,2.916
common_voice_cv_26916686,3.708
common_voice_cv_26916688,5.148
common_voice_cv_26916689,5.4
common_voice_cv_26916690,4.608
common_voice_cv_26916691,3.78
common_voice_cv_26916756,2.7
common_voice_cv_26916757,3.78
common_voice_cv_26916758,4.428
common_voice_cv_26916759,4.176
common_voice_cv_26916760,3.168
common_voice_cv_26916797,4.608
common_voice_cv_26916798,4.356
common_voice_cv_26916799,4.716
common_voice_cv_26916800,3.78
common_voice_cv_26916801,4.608
common_voice_cv_26916846,3.168
common_voice_cv_26916847,5.256
common_voice_cv_26916848,3.06
common_voice_cv_26916850,5.796
common_voice_cv_26916851,2.556
common_voice_cv_26916899,4.14
common_voice_cv_26916900,4.968
common_voice_cv_26916901,3.888
common_voice_cv_26916902,5.616
common_voice_cv_26916903,2.556
common_voice_cv_26916932,5.436
common_voice_cv_26916933,2.52
common_voice_cv_26916934,3.456
common_voice_cv_26916935,5.328
common_voice_cv_26916936,5.148
common_voice_cv_26916988,3.456
common_voice_cv_26916989,6.156
common_voice_cv_26916990,4.86
common_voice_cv_26916991,4.32
common_voice_cv_26916992,4.428
common_voice_cv_26917040,3.168
common_voice_cv_26917043,3.96
common_voice_cv_26917045,4.716
common_voice_cv_26917048,6.156
common_voice_cv_26917049,4.14
common_voice_cv_26917113,4.608
common_voice_cv_26917114,7.596
common_voice_cv_26917115,5.94
common_voice_cv_26917118,5.22
common_voice_cv_26917120,7.056
common_voice_cv_26917215,2.988
common_voice_cv_26917216,3.78
common_voice_cv_26917218,4.68
common_voice_cv_26917220,3.168
common_voice_cv_26917222,4.968
common_voice_cv_26917252,5.148
common_voice_cv_26917254,3.456
common_voice_cv_26917255,5.148
common_voice_cv_26917257,3.42
common_voice_cv_26917258,4.248
common_voice_cv_26917472,3.708
common_voice_cv_26917473,4.716
common_voice_cv_26917474,4.68
common_voice_cv_26917475,3.276
common_voice_cv_26917476,4.428
common_voice_cv_26919341,3.168
common_voice_cv_26919342,3.78
common_voice_cv_26919343,4.248
common_voice_cv_26919344,6.768
common_voice_cv_26919345,2.52
common_voice_cv_26919420,5.148
common_voice_cv_26919421,5.22
common_voice_cv_26919423,4.428
common_voice_cv_26919424,3.78
common_voice_cv_26919425,4.356
common_voice_cv_26919440,4.248
common_voice_cv_26919441,2.088
common_voice_cv_26919486,3.96
common_voice_cv_26919487,4.248
common_voice_cv_26919488,3.168
common_voice_cv_26919489,4.428
common_voice_cv_26919490,4.248
common_voice_cv_26919523,3.276
common_voice_cv_26919524,3.996
common_voice_cv_26919525,3.348
common_voice_cv_26919526,3.996
common_voice_cv_26919527,3.528
common_voice_cv_26919556,3.06
common_voice_cv_26919557,4.428
common_voice_cv_26919558,3.06
common_voice_cv_26919559,3.24
common_voice_cv_26919560,5.148
common_voice_cv_26919616,4.896
common_voice_cv_26919618,3.636
